case,scenario,limit_s,label,method,spend_all,seed,appreciation,seconds,evaluations,budget_spent,reported_dmo,settings
Beerwiser,Base case,120,genetic_algorithm,genetic_algorithm,False,3,65.70141959607069,120.00123080000049,1633950,300000.00000000006,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 120}"
Beerwiser,Base case,120,genetic_algorithm,genetic_algorithm,False,4,65.70141959607069,120.00026609999622,1634300,300000.00000000006,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 120}"
Beerwiser,Base case,120,genetic_algorithm,genetic_algorithm,False,5,65.70141959607069,120.00048800000513,1641850,300000.00000000006,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 120}"
Beerwiser,Base case,120,genetic_algorithm (spend all),genetic_algorithm,True,1,65.71158935299562,120.00186850000318,1651150,300000.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 120}"
Beerwiser,Base case,120,genetic_algorithm (spend all),genetic_algorithm,True,2,65.70141959607072,120.00254629999836,1636050,300000.00000000006,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 120}"
Beerwiser,Base case,120,genetic_algorithm (spend all),genetic_algorithm,True,3,65.71158885152313,120.00091950000206,1629100,300000.00000000006,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 120}"
Beerwiser,Base case,120,genetic_algorithm (spend all),genetic_algorithm,True,4,65.7115896311893,120.00171670000418,1618850,300000.00000000006,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 120}"
Beerwiser,Base case,120,genetic_algorithm (spend all),genetic_algorithm,True,5,65.71158982841573,120.00236020000011,1628550,300000.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 120}"
Beerwiser,Base case,120,mdbh,mdbh,False,1,65.71158889772772,120.00009839999984,2035851,299999.9999997671,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 120}"
Beerwiser,Base case,120,mdbh,mdbh,False,2,65.71158959952282,120.00010839999595,2041332,299999.9999997417,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 120}"
Beerwiser,Base case,120,mdbh,mdbh,False,3,65.71158868237627,120.00016180000239,2022597,299999.9999997441,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 120}"
Beerwiser,Base case,120,mdbh,mdbh,False,4,65.71158922720244,120.0000865999973,2028195,299999.9999997578,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 120}"
Beerwiser,Base case,120,mdbh,mdbh,False,5,65.71158736901003,120.000125999999,1995630,299999.99999976717,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 120}"
Refugee,Base case,15,grid,grid,False,0,96.81402048580651,15.000052399998822,68023,6469004.0,Timed (Base case),{'max_calculation_time': 15}
Refugee,Base case,15,grid (capped),grid_capped,False,0,96.80843181793827,15.000059199999669,67237,6469004.0,Timed (Base case),{'max_calculation_time': 15}
Refugee,Base case,15,slsqp,slsqp,False,1,96.86941725838109,15.007090999999491,59306,6469003.999969358,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 15}"
Refugee,Base case,15,slsqp,slsqp,False,2,96.87192594698334,15.030973599998106,58935,6469004.0,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 15}"
Refugee,Base case,15,slsqp,slsqp,False,3,96.87173022787168,15.001798799996322,58381,6469004.0,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 15}"
Refugee,Base case,15,slsqp,slsqp,False,4,96.87181150634048,15.008793300003163,58683,6469003.99995352,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 15}"
Refugee,Base case,15,slsqp,slsqp,False,5,96.87108154496985,15.029967499998747,58237,6469004.000000001,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 15}"
Refugee,Base case,15,slsqp (spend all),slsqp,True,1,96.86941718701596,15.038053600001149,58541,6469004.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 15}"
Refugee,Base case,15,slsqp (spend all),slsqp,True,2,96.87192594142351,15.012114299999666,58617,6469004.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 15}"
Refugee,Base case,15,slsqp (spend all),slsqp,True,3,96.87173769321518,15.046179100005247,58982,6469004.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 15}"
Refugee,Base case,15,slsqp (spend all),slsqp,True,4,96.87178660804969,15.065350899996702,59100,6469004.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 15}"
Refugee,Base case,15,slsqp (spend all),slsqp,True,5,96.87108151766417,15.027432599999884,58048,6469004.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 15}"
Refugee,Base case,15,basin_hopping,basin_hopping,False,1,96.87217123616234,15.039778700003808,59363,6469003.999962088,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 15}"
Refugee,Base case,15,basin_hopping,basin_hopping,False,2,96.87215685979889,15.027382799999032,58944,6469004.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 15}"
Refugee,Base case,15,basin_hopping,basin_hopping,False,3,96.87182619226402,15.028377499998896,58719,6469004.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 15}"
Refugee,Base case,15,basin_hopping,basin_hopping,False,4,96.8721724689735,15.014437800004089,58669,6469003.999962403,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 15}"
Refugee,Base case,15,basin_hopping,basin_hopping,False,5,96.872187929739,15.023827099998016,57837,6469003.999768384,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 15}"
Refugee,Base case,15,basin_hopping (spend all),basin_hopping,True,1,96.87217468417238,15.038620399995125,58639,6469004.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 15}"
Refugee,Base case,15,basin_hopping (spend all),basin_hopping,True,2,96.87218285632147,15.001286099999561,58782,6469004.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 15}"
Refugee,Base case,15,basin_hopping (spend all),basin_hopping,True,3,96.87212749474787,15.030284699998447,59149,6469004.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 15}"
Refugee,Base case,15,basin_hopping (spend all),basin_hopping,True,4,96.87217151656786,15.041845400002785,59016,6469003.999999999,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 15}"
Refugee,Base case,15,basin_hopping (spend all),basin_hopping,True,5,96.8721470771871,15.00069490000169,56573,6469004.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 15}"
Refugee,Base case,15,genetic_algorithm,genetic_algorithm,False,1,96.87210506186129,15.006195599999046,62400,6469003.999999999,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 15}"
Refugee,Base case,15,genetic_algorithm,genetic_algorithm,False,2,96.8721189151395,15.009671200001321,61750,6469004.000000001,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 15}"
Refugee,Base case,15,genetic_algorithm,genetic_algorithm,False,3,96.87212068871214,15.005210900002567,62000,6469004.000000001,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 15}"
Refugee,Base case,15,genetic_algorithm,genetic_algorithm,False,4,96.8721493586611,15.006998400000157,62150,6469004.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 15}"
Refugee,Base case,15,genetic_algorithm,genetic_algorithm,False,5,96.87207946590026,15.000895600001968,61100,6469004.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 15}"
Refugee,Base case,15,genetic_algorithm (spend all),genetic_algorithm,True,1,96.87218878734164,15.00520040000265,62300,6469004.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 15}"
Refugee,Base case,15,genetic_algorithm (spend all),genetic_algorithm,True,2,96.87218857674026,15.00676509999903,62000,6469004.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 15}"
Refugee,Base case,15,genetic_algorithm (spend all),genetic_algorithm,True,3,96.8721575130812,15.001701199995296,63150,6469004.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 15}"
Refugee,Base case,15,genetic_algorithm (spend all),genetic_algorithm,True,4,96.87210177115674,15.009210500000336,62400,6469004.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 15}"
Refugee,Base case,15,genetic_algorithm (spend all),genetic_algorithm,True,5,96.87214273260989,15.00559140000405,60000,6469004.000000002,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 15}"
Refugee,Base case,15,mdbh,mdbh,False,1,96.866610756402,15.001077400003851,65561,6469003.999992006,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 15}"
Refugee,Base case,15,mdbh,mdbh,False,2,96.8629899041089,15.00062479999906,65760,6469003.999682827,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 15}"
Refugee,Base case,15,mdbh,mdbh,False,3,96.86546384771373,15.000641699996777,66888,6469003.999995101,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 15}"
Refugee,Base case,15,mdbh,mdbh,False,4,96.86514380938908,15.001212600000144,65571,6469003.999741249,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 15}"
Refugee,Base case,15,mdbh,mdbh,False,5,96.85973246521294,15.000883999993675,66931,6469003.999994421,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 15}"
Refugee,Base case,30,grid,grid,False,0,96.81402048580651,30.00035619999835,134483,6469004.0,Timed (Base case),{'max_calculation_time': 30}
Refugee,Base case,30,grid (capped),grid_capped,False,0,96.80843181793827,30.000110799999675,134536,6469004.0,Timed (Base case),{'max_calculation_time': 30}
Refugee,Base case,30,slsqp,slsqp,False,1,96.87125480211083,30.066324400002486,117903,6469004.0,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 30}"
Refugee,Base case,30,slsqp,slsqp,False,2,96.87214868257014,30.00447840000561,117634,6469004.0,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 30}"
Refugee,Base case,30,slsqp,slsqp,False,3,96.87173022787168,30.023545500000182,117368,6469004.0,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 30}"
Refugee,Base case,30,slsqp,slsqp,False,4,96.87181150634048,30.082886500000313,117427,6469003.99995352,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 30}"
Refugee,Base case,30,slsqp,slsqp,False,5,96.87108154496985,30.004046100002597,114429,6469004.000000001,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 30}"
Refugee,Base case,30,slsqp (spend all),slsqp,True,1,96.87125496492035,30.014594899999793,117915,6469004.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 30}"
Refugee,Base case,30,slsqp (spend all),slsqp,True,2,96.8721486844225,30.077458800005843,117760,6469004.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 30}"
Refugee,Base case,30,slsqp (spend all),slsqp,True,3,96.87173769321518,30.035026199999265,117677,6469004.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 30}"
Refugee,Base case,30,slsqp (spend all),slsqp,True,4,96.87178660804969,30.033789299995988,116410,6469004.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 30}"
Refugee,Base case,30,slsqp (spend all),slsqp,True,5,96.87108151766417,30.01456380000309,115813,6469004.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 30}"
Refugee,Base case,30,basin_hopping,basin_hopping,False,1,96.87218994726045,30.011628799999016,118699,6469004.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 30}"
Refugee,Base case,30,basin_hopping,basin_hopping,False,2,96.87217558600295,30.01147309999942,117972,6469004.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 30}"
Refugee,Base case,30,basin_hopping,basin_hopping,False,3,96.87211210998035,30.008524600001692,115251,6469004.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 30}"
Refugee,Base case,30,basin_hopping,basin_hopping,False,4,96.87218059760829,30.02553139999509,115385,6469003.999965092,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 30}"
Refugee,Base case,30,basin_hopping,basin_hopping,False,5,96.872187929739,30.016481399994518,117894,6469003.999768384,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 30}"
Refugee,Base case,30,basin_hopping (spend all),basin_hopping,True,1,96.87217918483013,30.009764800000994,118405,6469003.999999999,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 30}"
Refugee,Base case,30,basin_hopping (spend all),basin_hopping,True,2,96.87218285632147,30.029631600002176,117989,6469004.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 30}"
Refugee,Base case,30,basin_hopping (spend all),basin_hopping,True,3,96.87212749474787,30.020595199996023,117637,6469004.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 30}"
Refugee,Base case,30,basin_hopping (spend all),basin_hopping,True,4,96.87217151656786,30.02552000000287,117759,6469003.999999999,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 30}"
Refugee,Base case,30,basin_hopping (spend all),basin_hopping,True,5,96.87218837252789,30.03627630000119,115876,6469004.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 30}"
Refugee,Base case,30,genetic_algorithm,genetic_algorithm,False,1,96.87210777406794,30.009571299997333,124050,6469003.519070009,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 30}"
Refugee,Base case,30,genetic_algorithm,genetic_algorithm,False,2,96.8721521124545,30.004660800004785,124600,6469004.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 30}"
Refugee,Base case,30,genetic_algorithm,genetic_algorithm,False,3,96.87212323269262,30.0100139999995,121950,6469004.000000001,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 30}"
Refugee,Base case,30,genetic_algorithm,genetic_algorithm,False,4,96.8721708343617,30.00118740000471,124150,6469004.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 30}"
Refugee,Base case,30,genetic_algorithm,genetic_algorithm,False,5,96.87207946590026,30.004616899997927,123850,6469004.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 30}"
Refugee,Base case,30,genetic_algorithm (spend all),genetic_algorithm,True,1,96.87218878734164,30.000197600005777,124650,6469004.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 30}"
Refugee,Base case,30,genetic_algorithm (spend all),genetic_algorithm,True,2,96.87218923141532,30.006776100002753,123850,6469004.000000001,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 30}"
Refugee,Base case,30,genetic_algorithm (spend all),genetic_algorithm,True,3,96.87217852171055,30.007894200003648,124450,6469004.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 30}"
Refugee,Base case,30,genetic_algorithm (spend all),genetic_algorithm,True,4,96.87213423359864,30.004289000004064,124500,6469004.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 30}"
Refugee,Base case,30,genetic_algorithm (spend all),genetic_algorithm,True,5,96.87217058931957,30.003847300002235,123800,6469004.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 30}"
Refugee,Base case,30,mdbh,mdbh,False,1,96.866610756402,30.001030600004015,132477,6469003.999992006,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 30}"
Refugee,Base case,30,mdbh,mdbh,False,2,96.87120802081375,30.00126260000252,129569,6469003.921646986,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 30}"
